model,location,target_type,weights,forecast_date,nmod
MOCOS-agent1,PL,Deaths,0.234460099596911,2021-09-13,5
MUNI-ARIMA,DE,Cases,0.218807122716448,2021-09-13,5
MUNI-ARIMA,FR,Deaths,0.124655918143483,2021-09-13,5
MUNI-ARIMA,GB,Cases,0.158654690825463,2021-09-13,5
MUNI-ARIMA,GB,Deaths,0.169602729452187,2021-09-13,5
MUNI_DMS-SEIAR,CZ,Cases,0.258135961881471,2021-09-13,5
MUNI_DMS-SEIAR,CZ,Deaths,0.211707425059309,2021-09-13,5
RobertWalraven-ESG,CZ,Cases,0.160305471095403,2021-09-13,5
RobertWalraven-ESG,DE,Deaths,0.200469126521521,2021-09-13,5
RobertWalraven-ESG,FR,Cases,0.117037370137279,2021-09-13,5
RobertWalraven-ESG,FR,Deaths,0.279781767910439,2021-09-13,5
UNIPV-BayesINGARCHX,DE,Cases,0.231650559798639,2021-09-13,5
USC-SIkJalpha,CZ,Deaths,0.182878893816078,2021-09-13,5
USC-SIkJalpha,DE,Cases,0.208721046821377,2021-09-13,5
USC-SIkJalpha,FR,Cases,0.122083856861942,2021-09-13,5
USC-SIkJalpha,PL,Deaths,0.196056244893549,2021-09-13,5
CovidMetrics-epiBATS,DE,Cases,0.350083570837074,2021-09-20,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.196577478990056,2021-09-20,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.262982651424398,2021-09-20,5
epiforecasts-EpiNow2,CZ,Deaths,0.211736233746768,2021-09-20,5
epiforecasts-EpiNow2,FR,Cases,0.0968474874650587,2021-09-20,5
epiforecasts-EpiNow2,FR,Deaths,0.190367027251558,2021-09-20,5
epiforecasts-EpiNow2,GB,Deaths,0.149764354537396,2021-09-20,5
epiforecasts-EpiNow2,PL,Cases,0.144334866727061,2021-09-20,5
epiforecasts-EpiNow2,PL,Deaths,0.202682945681725,2021-09-20,5
HZI-AgeExtendedSEIR,DE,Deaths,0.206197770495448,2021-09-20,5
IEM_Health-CovidProject,CZ,Cases,0.188447497712937,2021-09-20,5
IEM_Health-CovidProject,GB,Deaths,0.251255912360145,2021-09-20,5
ILM-EKF,CZ,Cases,0.197418184208577,2021-09-20,5
ILM-EKF,FR,Cases,0.289343841136823,2021-09-20,5
ILM-EKF,FR,Deaths,0.16351648333318,2021-09-20,5
ILM-EKF,PL,Cases,0.181239644670576,2021-09-20,5
ILM-EKF,PL,Deaths,0.183237819988938,2021-09-20,5
itwm-dSEIR,DE,Deaths,0.21680640788668,2021-09-20,5
ITWW-county_repro,DE,Deaths,0.219221405831588,2021-09-20,5
ITWW-county_repro,PL,Cases,0.242162921344332,2021-09-20,5
ITWW-county_repro,PL,Deaths,0.206864615339577,2021-09-20,5
Karlen-pypm,CZ,Cases,0.18212054459423,2021-09-20,5
Karlen-pypm,CZ,Deaths,0.237788680548509,2021-09-20,5
Karlen-pypm,FR,Cases,0.31114930198734,2021-09-20,5
Karlen-pypm,FR,Deaths,0.269064465965244,2021-09-20,5
Karlen-pypm,GB,Cases,0.213202317449555,2021-09-20,5
Karlen-pypm,PL,Cases,0.211913234746631,2021-09-20,5
LANL-GrowthRate,CZ,Deaths,0.22582887269081,2021-09-20,5
LANL-GrowthRate,DE,Cases,0.173110078788491,2021-09-20,5
LANL-GrowthRate,FR,Cases,0.157019491819007,2021-09-20,5
LANL-GrowthRate,GB,Cases,0.195690377163078,2021-09-20,5
LANL-GrowthRate,GB,Deaths,0.202664827658982,2021-09-20,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.183334099609761,2021-09-20,5
MOCOS-agent1,PL,Cases,0.2203493325114,2021-09-20,5
MOCOS-agent1,PL,Deaths,0.255722324208169,2021-09-20,5
MUNI-ARIMA,DE,Cases,0.14395538373498,2021-09-20,5
MUNI-ARIMA,FR,Deaths,0.133047682465129,2021-09-20,5
MUNI-ARIMA,GB,Cases,0.184382249802634,2021-09-20,5
MUNI-ARIMA,GB,Deaths,0.13333225401908,2021-09-20,5
MUNI_DMS-SEIAR,CZ,Cases,0.216223854406798,2021-09-20,5
RobertWalraven-ESG,CZ,Cases,0.215789919077458,2021-09-20,5
RobertWalraven-ESG,DE,Cases,0.149516867029695,2021-09-20,5
RobertWalraven-ESG,FR,Cases,0.145639877591771,2021-09-20,5
RobertWalraven-ESG,FR,Deaths,0.244004340984889,2021-09-20,5
RobertWalraven-ESG,GB,Cases,0.246617101160097,2021-09-20,5
RobertWalraven-ESG,PL,Deaths,0.151492294781591,2021-09-20,5
UMass-MechBayes,CZ,Deaths,0.155253225709797,2021-09-20,5
UMass-MechBayes,DE,Deaths,0.161196936796229,2021-09-20,5
USC-SIkJalpha,CZ,Deaths,0.169392987304116,2021-09-20,5
USC-SIkJalpha,GB,Cases,0.160107954424635,2021-09-20,5
CovidMetrics-epiBATS,DE,Cases,0.2907441009078,2021-09-27,5
epiforecasts-EpiNow2,CZ,Deaths,0.252396023749496,2021-09-27,5
epiforecasts-EpiNow2,DE,Deaths,0.191901165850036,2021-09-27,5
epiforecasts-EpiNow2,FR,Cases,0.10868915966988,2021-09-27,5
epiforecasts-EpiNow2,FR,Deaths,0.220365122784343,2021-09-27,5
epiforecasts-EpiNow2,PL,Deaths,0.203177061654624,2021-09-27,5
HZI-AgeExtendedSEIR,DE,Deaths,0.204059248505309,2021-09-27,5
IEM_Health-CovidProject,CZ,Cases,0.20751579232079,2021-09-27,5
IEM_Health-CovidProject,GB,Deaths,0.21650086055861,2021-09-27,5
IEM_Health-CovidProject,PL,Cases,0.162590896626769,2021-09-27,5
ILM-EKF,CZ,Cases,0.211141292248574,2021-09-27,5
ILM-EKF,CZ,Deaths,0.184431102519866,2021-09-27,5
ILM-EKF,FR,Cases,0.257943620971337,2021-09-27,5
ILM-EKF,FR,Deaths,0.164666939557912,2021-09-27,5
ILM-EKF,PL,Cases,0.201343013077901,2021-09-27,5
ILM-EKF,PL,Deaths,0.171437959725071,2021-09-27,5
itwm-dSEIR,DE,Cases,0.12461795373022,2021-09-27,5
ITWW-county_repro,DE,Deaths,0.187573464052851,2021-09-27,5
ITWW-county_repro,PL,Cases,0.224879611181573,2021-09-27,5
ITWW-county_repro,PL,Deaths,0.233129851274772,2021-09-27,5
Karlen-pypm,CZ,Cases,0.169795567824125,2021-09-27,5
Karlen-pypm,CZ,Deaths,0.196342476255145,2021-09-27,5
Karlen-pypm,FR,Cases,0.394605477746396,2021-09-27,5
Karlen-pypm,FR,Deaths,0.269848272816526,2021-09-27,5
Karlen-pypm,GB,Cases,0.236286564595308,2021-09-27,5
Karlen-pypm,GB,Deaths,0.172943398140144,2021-09-27,5
Karlen-pypm,PL,Cases,0.208900143504334,2021-09-27,5
LANL-GrowthRate,DE,Cases,0.15054976148618,2021-09-27,5
LANL-GrowthRate,FR,Cases,0.110999265426623,2021-09-27,5
LANL-GrowthRate,GB,Cases,0.192737032150039,2021-09-27,5
LANL-GrowthRate,GB,Deaths,0.183234971574588,2021-09-27,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.317238258927328,2021-09-27,5
MOCOS-agent1,PL,Cases,0.202286335609423,2021-09-27,5
MOCOS-agent1,PL,Deaths,0.220731947964657,2021-09-27,5
MUNI-ARIMA,FR,Deaths,0.150478460685463,2021-09-27,5
MUNI-ARIMA,GB,Cases,0.179817929238888,2021-09-27,5
MUNI_DMS-SEIAR,CZ,Cases,0.169673854477908,2021-09-27,5
RobertWalraven-ESG,CZ,Cases,0.241873493128604,2021-09-27,5
RobertWalraven-ESG,DE,Cases,0.116849924948473,2021-09-27,5
RobertWalraven-ESG,DE,Deaths,0.179784909301403,2021-09-27,5
RobertWalraven-ESG,FR,Deaths,0.194641204155756,2021-09-27,5
RobertWalraven-ESG,GB,Cases,0.229638085493908,2021-09-27,5
RobertWalraven-ESG,GB,Deaths,0.206556419346861,2021-09-27,5
RobertWalraven-ESG,PL,Deaths,0.171523179380877,2021-09-27,5
UMass-MechBayes,CZ,Deaths,0.193572303690203,2021-09-27,5
UMass-MechBayes,DE,Deaths,0.236681212290401,2021-09-27,5
USC-SIkJalpha,CZ,Deaths,0.173258093785291,2021-09-27,5
USC-SIkJalpha,FR,Cases,0.127762476185764,2021-09-27,5
USC-SIkJalpha,GB,Cases,0.161520388521856,2021-09-27,5
USC-SIkJalpha,GB,Deaths,0.220764350379796,2021-09-27,5
CovidMetrics-epiBATS,DE,Cases,0.278874265071396,2021-10-04,5
epiforecasts-EpiNow2,CZ,Deaths,0.252077389733722,2021-10-04,5
epiforecasts-EpiNow2,DE,Deaths,0.171771860843818,2021-10-04,5
epiforecasts-EpiNow2,FR,Cases,0.108282652703086,2021-10-04,5
epiforecasts-EpiNow2,FR,Deaths,0.221734388413577,2021-10-04,5
epiforecasts-EpiNow2,PL,Deaths,0.152129232118864,2021-10-04,5
HZI-AgeExtendedSEIR,DE,Cases,0.143383400925606,2021-10-04,5
HZI-AgeExtendedSEIR,DE,Deaths,0.206975229983296,2021-10-04,5
IEM_Health-CovidProject,CZ,Cases,0.272936257062693,2021-10-04,5
IEM_Health-CovidProject,DE,Deaths,0.200834851579702,2021-10-04,5
IEM_Health-CovidProject,GB,Cases,0.202556735265519,2021-10-04,5
IEM_Health-CovidProject,PL,Cases,0.222074506778868,2021-10-04,5
IEM_Health-CovidProject,PL,Deaths,0.14929299175797,2021-10-04,5
ILM-EKF,CZ,Cases,0.215789118105239,2021-10-04,5
ILM-EKF,CZ,Deaths,0.182320166610645,2021-10-04,5
ILM-EKF,FR,Cases,0.280707890305983,2021-10-04,5
ILM-EKF,FR,Deaths,0.205293062899953,2021-10-04,5
ILM-EKF,GB,Deaths,0.136762421826511,2021-10-04,5
ILM-EKF,PL,Cases,0.184623631532494,2021-10-04,5
itwm-dSEIR,DE,Cases,0.226081635213015,2021-10-04,5
ITWW-county_repro,PL,Cases,0.200624524966992,2021-10-04,5
ITWW-county_repro,PL,Deaths,0.341353812765237,2021-10-04,5
Karlen-pypm,CZ,Cases,0.167571662668076,2021-10-04,5
Karlen-pypm,CZ,Deaths,0.196316150825987,2021-10-04,5
Karlen-pypm,FR,Cases,0.274918942832824,2021-10-04,5
Karlen-pypm,FR,Deaths,0.286830042978263,2021-10-04,5
Karlen-pypm,GB,Cases,0.208887743828411,2021-10-04,5
Karlen-pypm,GB,Deaths,0.22860059593312,2021-10-04,5
Karlen-pypm,PL,Cases,0.241495371669147,2021-10-04,5
Karlen-pypm,PL,Deaths,0.171203929736275,2021-10-04,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.240263792794909,2021-10-04,5
MOCOS-agent1,PL,Deaths,0.186020033621654,2021-10-04,5
MUNI-ARIMA,FR,Deaths,0.121189264083368,2021-10-04,5
MUNI-ARIMA,GB,Cases,0.208295492589623,2021-10-04,5
RobertWalraven-ESG,CZ,Cases,0.178272234216289,2021-10-04,5
RobertWalraven-ESG,DE,Cases,0.111396905995074,2021-10-04,5
RobertWalraven-ESG,DE,Deaths,0.207103237301652,2021-10-04,5
RobertWalraven-ESG,FR,Cases,0.133482774165024,2021-10-04,5
RobertWalraven-ESG,FR,Deaths,0.164953241624838,2021-10-04,5
RobertWalraven-ESG,GB,Cases,0.205037140338939,2021-10-04,5
RobertWalraven-ESG,GB,Deaths,0.309357964948761,2021-10-04,5
UMass-MechBayes,CZ,Deaths,0.171322765306943,2021-10-04,5
UMass-MechBayes,DE,Deaths,0.213314820291532,2021-10-04,5
UMass-MechBayes,GB,Deaths,0.149933098557094,2021-10-04,5
USC-SIkJalpha,CZ,Cases,0.165430727947704,2021-10-04,5
USC-SIkJalpha,CZ,Deaths,0.197963527522703,2021-10-04,5
USC-SIkJalpha,FR,Cases,0.202607739993084,2021-10-04,5
USC-SIkJalpha,GB,Cases,0.175222887977509,2021-10-04,5
USC-SIkJalpha,GB,Deaths,0.175345918734514,2021-10-04,5
USC-SIkJalpha,PL,Cases,0.151181965052499,2021-10-04,5
CovidMetrics-epiBATS,DE,Cases,0.203434193681484,2021-10-11,5
epiforecasts-EpiNow2,CZ,Deaths,0.171303029105287,2021-10-11,5
epiforecasts-EpiNow2,FR,Deaths,0.187527165398185,2021-10-11,5
epiforecasts-EpiNow2,GB,Deaths,0.131151713500121,2021-10-11,5
epiforecasts-EpiNow2,PL,Cases,0.163294208518658,2021-10-11,5
epiforecasts-EpiNow2,PL,Deaths,0.18490799899281,2021-10-11,5
HZI-AgeExtendedSEIR,DE,Cases,0.182510601164919,2021-10-11,5
HZI-AgeExtendedSEIR,DE,Deaths,0.183504666442927,2021-10-11,5
IEM_Health-CovidProject,CZ,Cases,0.288831222150552,2021-10-11,5
IEM_Health-CovidProject,DE,Deaths,0.177392115764433,2021-10-11,5
IEM_Health-CovidProject,FR,Cases,0.0993716479073121,2021-10-11,5
IEM_Health-CovidProject,GB,Cases,0.306365934483827,2021-10-11,5
IEM_Health-CovidProject,PL,Cases,0.197932836766,2021-10-11,5
ILM-EKF,CZ,Cases,0.227517919756573,2021-10-11,5
ILM-EKF,DE,Cases,0.172776858691543,2021-10-11,5
ILM-EKF,FR,Cases,0.25406948810109,2021-10-11,5
ILM-EKF,FR,Deaths,0.203894750074727,2021-10-11,5
ILM-EKF,GB,Cases,0.158590128149841,2021-10-11,5
ILM-EKF,PL,Cases,0.184698166547313,2021-10-11,5
ITWW-county_repro,PL,Cases,0.20414012673074,2021-10-11,5
ITWW-county_repro,PL,Deaths,0.254076836373246,2021-10-11,5
Karlen-pypm,CZ,Cases,0.229196812519506,2021-10-11,5
Karlen-pypm,CZ,Deaths,0.238032043405811,2021-10-11,5
Karlen-pypm,DE,Cases,0.201129099339515,2021-10-11,5
Karlen-pypm,FR,Cases,0.150739921417813,2021-10-11,5
Karlen-pypm,FR,Deaths,0.301250834673668,2021-10-11,5
Karlen-pypm,GB,Deaths,0.233300666679493,2021-10-11,5
Karlen-pypm,PL,Cases,0.249934661437289,2021-10-11,5
Karlen-pypm,PL,Deaths,0.224729613953705,2021-10-11,5
MOCOS-agent1,PL,Deaths,0.184043562963898,2021-10-11,5
MUNI-ARIMA,CZ,Cases,0.129801561421756,2021-10-11,5
MUNI-ARIMA,GB,Cases,0.228228377627297,2021-10-11,5
MUNI_DMS-SEIAR,CZ,Deaths,0.165823142094572,2021-10-11,5
RobertWalraven-ESG,DE,Deaths,0.212448364346619,2021-10-11,5
RobertWalraven-ESG,FR,Cases,0.231043671916298,2021-10-11,5
RobertWalraven-ESG,FR,Deaths,0.150259151330343,2021-10-11,5
RobertWalraven-ESG,GB,Cases,0.155281072056793,2021-10-11,5
RobertWalraven-ESG,GB,Deaths,0.269955811241445,2021-10-11,5
RobertWalraven-ESG,PL,Deaths,0.152241987716342,2021-10-11,5
UMass-MechBayes,CZ,Deaths,0.201037446874605,2021-10-11,5
UMass-MechBayes,DE,Deaths,0.177577182578687,2021-10-11,5
UMass-MechBayes,FR,Deaths,0.157068098523076,2021-10-11,5
UMass-MechBayes,GB,Deaths,0.244146817740421,2021-10-11,5
USC-SIkJalpha,CZ,Cases,0.124652484151613,2021-10-11,5
USC-SIkJalpha,CZ,Deaths,0.223804338519725,2021-10-11,5
USC-SIkJalpha,DE,Cases,0.24014924712254,2021-10-11,5
USC-SIkJalpha,DE,Deaths,0.249077670867334,2021-10-11,5
USC-SIkJalpha,FR,Cases,0.264775270657487,2021-10-11,5
USC-SIkJalpha,GB,Cases,0.151534487682241,2021-10-11,5
USC-SIkJalpha,GB,Deaths,0.121444990838521,2021-10-11,5
CovidMetrics-epiBATS,DE,Cases,0.190821011618777,2021-10-18,5
epiforecasts-EpiNow2,CZ,Cases,0.191378663836982,2021-10-18,5
epiforecasts-EpiNow2,CZ,Deaths,0.211044339856869,2021-10-18,5
epiforecasts-EpiNow2,FR,Cases,0.111446523049684,2021-10-18,5
epiforecasts-EpiNow2,FR,Deaths,0.143211826403147,2021-10-18,5
epiforecasts-EpiNow2,GB,Deaths,0.143982483521398,2021-10-18,5
epiforecasts-EpiNow2,PL,Cases,0.152975614747267,2021-10-18,5
epiforecasts-EpiNow2,PL,Deaths,0.18471265614126,2021-10-18,5
HZI-AgeExtendedSEIR,DE,Deaths,0.174773012205987,2021-10-18,5
IEM_Health-CovidProject,CZ,Cases,0.227378673876934,2021-10-18,5
IEM_Health-CovidProject,CZ,Deaths,0.156458198194832,2021-10-18,5
IEM_Health-CovidProject,DE,Cases,0.177243096038803,2021-10-18,5
IEM_Health-CovidProject,FR,Cases,0.20827416624967,2021-10-18,5
IEM_Health-CovidProject,GB,Cases,0.407572386797786,2021-10-18,5
IEM_Health-CovidProject,PL,Cases,0.196552082352911,2021-10-18,5
ILM-EKF,CZ,Cases,0.224972359642284,2021-10-18,5
ILM-EKF,FR,Cases,0.203760169388083,2021-10-18,5
ILM-EKF,FR,Deaths,0.180331818756921,2021-10-18,5
ILM-EKF,GB,Cases,0.142793328860132,2021-10-18,5
ILM-EKF,PL,Cases,0.1852636691568,2021-10-18,5
ITWW-county_repro,DE,Cases,0.274229178383564,2021-10-18,5
ITWW-county_repro,PL,Cases,0.189683778382567,2021-10-18,5
ITWW-county_repro,PL,Deaths,0.212309134572525,2021-10-18,5
Karlen-pypm,CZ,Cases,0.186897007867517,2021-10-18,5
Karlen-pypm,CZ,Deaths,0.211748243754829,2021-10-18,5
Karlen-pypm,FR,Deaths,0.333206952386509,2021-10-18,5
Karlen-pypm,GB,Deaths,0.240337346102766,2021-10-18,5
Karlen-pypm,PL,Cases,0.275524855360455,2021-10-18,5
Karlen-pypm,PL,Deaths,0.245295407115045,2021-10-18,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.187761382066421,2021-10-18,5
MOCOS-agent1,PL,Deaths,0.180085751572219,2021-10-18,5
MUNI-ARIMA,CZ,Cases,0.169373294776284,2021-10-18,5
MUNI-ARIMA,DE,Cases,0.18273575001625,2021-10-18,5
MUNI-ARIMA,GB,Cases,0.230988205494776,2021-10-18,5
RobertWalraven-ESG,DE,Cases,0.174970963942606,2021-10-18,5
RobertWalraven-ESG,DE,Deaths,0.284710190894181,2021-10-18,5
RobertWalraven-ESG,FR,Cases,0.206268075739009,2021-10-18,5
RobertWalraven-ESG,FR,Deaths,0.173801017428435,2021-10-18,5
RobertWalraven-ESG,GB,Cases,0.107560873562819,2021-10-18,5
RobertWalraven-ESG,GB,Deaths,0.280358427015097,2021-10-18,5
UMass-MechBayes,CZ,Deaths,0.24579064149749,2021-10-18,5
UMass-MechBayes,DE,Deaths,0.167086517950453,2021-10-18,5
UMass-MechBayes,FR,Deaths,0.169448385024988,2021-10-18,5
UMass-MechBayes,GB,Deaths,0.188617210653996,2021-10-18,5
UMass-MechBayes,PL,Deaths,0.177597050598952,2021-10-18,5
USC-SIkJalpha,CZ,Deaths,0.174958576695981,2021-10-18,5
USC-SIkJalpha,DE,Deaths,0.185668896882958,2021-10-18,5
USC-SIkJalpha,FR,Cases,0.270251065573554,2021-10-18,5
USC-SIkJalpha,GB,Cases,0.111085205284487,2021-10-18,5
USC-SIkJalpha,GB,Deaths,0.146704532706742,2021-10-18,5
CovidMetrics-epiBATS,DE,Cases,0.161386661514175,2021-10-25,5
HZI-AgeExtendedSEIR,DE,Deaths,0.185957125707856,2021-10-25,5
IEM_Health-CovidProject,CZ,Cases,0.177927668043233,2021-10-25,5
IEM_Health-CovidProject,CZ,Deaths,0.182990283066434,2021-10-25,5
IEM_Health-CovidProject,DE,Cases,0.191481406956378,2021-10-25,5
IEM_Health-CovidProject,FR,Cases,0.329899101088357,2021-10-25,5
IEM_Health-CovidProject,GB,Cases,0.284434827510893,2021-10-25,5
IEM_Health-CovidProject,PL,Deaths,0.173214483830771,2021-10-25,5
ILM-EKF,CZ,Cases,0.203404968429164,2021-10-25,5
ILM-EKF,CZ,Deaths,0.196745403348949,2021-10-25,5
ILM-EKF,DE,Cases,0.140749150778423,2021-10-25,5
ILM-EKF,DE,Deaths,0.155685522459247,2021-10-25,5
ILM-EKF,FR,Cases,0.19544391045627,2021-10-25,5
ILM-EKF,FR,Deaths,0.191247806628829,2021-10-25,5
ILM-EKF,GB,Cases,0.245870006909434,2021-10-25,5
ILM-EKF,PL,Cases,0.223475219908364,2021-10-25,5
ITWW-county_repro,DE,Cases,0.308962591576746,2021-10-25,5
ITWW-county_repro,DE,Deaths,0.20054407640193,2021-10-25,5
ITWW-county_repro,PL,Cases,0.246025877634868,2021-10-25,5
ITWW-county_repro,PL,Deaths,0.189946668547652,2021-10-25,5
Karlen-pypm,CZ,Cases,0.154883062567155,2021-10-25,5
Karlen-pypm,CZ,Deaths,0.212510600287764,2021-10-25,5
Karlen-pypm,DE,Deaths,0.196506991219341,2021-10-25,5
Karlen-pypm,FR,Deaths,0.304284655689798,2021-10-25,5
Karlen-pypm,GB,Deaths,0.206535985905093,2021-10-25,5
Karlen-pypm,PL,Cases,0.176213921663963,2021-10-25,5
Karlen-pypm,PL,Deaths,0.248503942638163,2021-10-25,5
MOCOS-agent1,PL,Cases,0.175865238041778,2021-10-25,5
MOCOS-agent1,PL,Deaths,0.197540571571875,2021-10-25,5
MUNI-ARIMA,CZ,Cases,0.221513602164986,2021-10-25,5
MUNI-ARIMA,DE,Cases,0.197420189174278,2021-10-25,5
MUNI-ARIMA,FR,Cases,0.0947248150728089,2021-10-25,5
MUNI-ARIMA,GB,Cases,0.22938755036048,2021-10-25,5
MUNI-ARIMA,GB,Deaths,0.134649187666778,2021-10-25,5
MUNI-ARIMA,PL,Cases,0.178419742751027,2021-10-25,5
MUNI_DMS-SEIAR,CZ,Cases,0.242270698795462,2021-10-25,5
MUNI_DMS-SEIAR,CZ,Deaths,0.16727492999756,2021-10-25,5
RobertWalraven-ESG,DE,Deaths,0.261306284211625,2021-10-25,5
RobertWalraven-ESG,FR,Cases,0.140097340732047,2021-10-25,5
RobertWalraven-ESG,FR,Deaths,0.176416150730875,2021-10-25,5
RobertWalraven-ESG,GB,Cases,0.0959212003827133,2021-10-25,5
RobertWalraven-ESG,GB,Deaths,0.202405301687185,2021-10-25,5
UMass-MechBayes,CZ,Deaths,0.240478783299293,2021-10-25,5
UMass-MechBayes,FR,Deaths,0.208767601729396,2021-10-25,5
UMass-MechBayes,GB,Deaths,0.175747599940926,2021-10-25,5
UMass-MechBayes,PL,Deaths,0.190794333411539,2021-10-25,5
USC-SIkJalpha,FR,Cases,0.239834832650517,2021-10-25,5
USC-SIkJalpha,FR,Deaths,0.119283785221102,2021-10-25,5
USC-SIkJalpha,GB,Cases,0.14438641483648,2021-10-25,5
USC-SIkJalpha,GB,Deaths,0.280661924800017,2021-10-25,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.189864093322363,2021-11-01,5
FIAS_FZJ-Epi1Ger,DE,Deaths,0.270131330442821,2021-11-01,5
HZI-AgeExtendedSEIR,DE,Deaths,0.219993773197356,2021-11-01,5
ICM-agentModel,PL,Cases,0.176348980957651,2021-11-01,5
IEM_Health-CovidProject,CZ,Cases,0.194195177784144,2021-11-01,5
IEM_Health-CovidProject,CZ,Deaths,0.18375621051,2021-11-01,5
IEM_Health-CovidProject,FR,Cases,0.379526539043234,2021-11-01,5
IEM_Health-CovidProject,FR,Deaths,0.191783931691053,2021-11-01,5
IEM_Health-CovidProject,GB,Cases,0.229695899182601,2021-11-01,5
IEM_Health-CovidProject,GB,Deaths,0.169901637729003,2021-11-01,5
ILM-EKF,CZ,Cases,0.196875744738247,2021-11-01,5
ILM-EKF,CZ,Deaths,0.236506960274148,2021-11-01,5
ILM-EKF,DE,Cases,0.18385881157778,2021-11-01,5
ILM-EKF,FR,Cases,0.195998029177872,2021-11-01,5
ILM-EKF,FR,Deaths,0.200403493907476,2021-11-01,5
ILM-EKF,GB,Cases,0.233535101823452,2021-11-01,5
ILM-EKF,GB,Deaths,0.170161587364216,2021-11-01,5
ILM-EKF,PL,Cases,0.225335031760552,2021-11-01,5
ILM-EKF,PL,Deaths,0.176203777037775,2021-11-01,5
itwm-dSEIR,DE,Cases,0.15948526416738,2021-11-01,5
itwm-dSEIR,DE,Deaths,0.170303545938503,2021-11-01,5
ITWW-county_repro,DE,Cases,0.28934776187416,2021-11-01,5
ITWW-county_repro,PL,Cases,0.200429937659077,2021-11-01,5
ITWW-county_repro,PL,Deaths,0.292425904322038,2021-11-01,5
Karlen-pypm,CZ,Cases,0.167446145332655,2021-11-01,5
Karlen-pypm,CZ,Deaths,0.189638550787984,2021-11-01,5
Karlen-pypm,DE,Deaths,0.184219653930851,2021-11-01,5
Karlen-pypm,FR,Deaths,0.205284321414543,2021-11-01,5
Karlen-pypm,GB,Deaths,0.206681618973787,2021-11-01,5
Karlen-pypm,PL,Deaths,0.200037819178165,2021-11-01,5
MOCOS-agent1,PL,Cases,0.199647702080216,2021-11-01,5
MOCOS-agent1,PL,Deaths,0.170876126081972,2021-11-01,5
MUNI-ARIMA,CZ,Cases,0.234842987897562,2021-11-01,5
MUNI-ARIMA,CZ,Deaths,0.208649566189319,2021-11-01,5
MUNI-ARIMA,DE,Cases,0.177444069058317,2021-11-01,5
MUNI-ARIMA,DE,Deaths,0.155351696490469,2021-11-01,5
MUNI-ARIMA,FR,Cases,0.113215042665712,2021-11-01,5
MUNI-ARIMA,GB,Cases,0.216696217275461,2021-11-01,5
MUNI-ARIMA,GB,Deaths,0.165096492851624,2021-11-01,5
MUNI-ARIMA,PL,Cases,0.198238347542504,2021-11-01,5
MUNI_DMS-SEIAR,CZ,Cases,0.206639944247392,2021-11-01,5
RobertWalraven-ESG,FR,Cases,0.10785099670434,2021-11-01,5
RobertWalraven-ESG,FR,Deaths,0.170506647204373,2021-11-01,5
RobertWalraven-ESG,GB,Cases,0.148227931083107,2021-11-01,5
UMass-MechBayes,CZ,Deaths,0.181448712238549,2021-11-01,5
UMass-MechBayes,FR,Deaths,0.232021605782556,2021-11-01,5
UMass-MechBayes,PL,Deaths,0.16045637338005,2021-11-01,5
USC-SIkJalpha,FR,Cases,0.203409392408843,2021-11-01,5
USC-SIkJalpha,GB,Cases,0.171844850635379,2021-11-01,5
USC-SIkJalpha,GB,Deaths,0.288158663081369,2021-11-01,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.180059207195139,2021-11-08,5
FIAS_FZJ-Epi1Ger,DE,Deaths,0.163254391596968,2021-11-08,5
HZI-AgeExtendedSEIR,DE,Deaths,0.231690929757276,2021-11-08,5
ICM-agentModel,PL,Cases,0.167424011889391,2021-11-08,5
IEM_Health-CovidProject,CZ,Cases,0.199002952385299,2021-11-08,5
IEM_Health-CovidProject,CZ,Deaths,0.173488874022468,2021-11-08,5
IEM_Health-CovidProject,FR,Cases,0.315382736234294,2021-11-08,5
IEM_Health-CovidProject,FR,Deaths,0.242303584033338,2021-11-08,5
IEM_Health-CovidProject,GB,Cases,0.143789364913108,2021-11-08,5
IEM_Health-CovidProject,GB,Deaths,0.211664166263782,2021-11-08,5
ILM-EKF,CZ,Cases,0.244831958122257,2021-11-08,5
ILM-EKF,CZ,Deaths,0.270789621753027,2021-11-08,5
ILM-EKF,DE,Cases,0.216555427560508,2021-11-08,5
ILM-EKF,DE,Deaths,0.162765212396616,2021-11-08,5
ILM-EKF,FR,Cases,0.200492238143875,2021-11-08,5
ILM-EKF,FR,Deaths,0.180823875628343,2021-11-08,5
ILM-EKF,GB,Cases,0.176637244566252,2021-11-08,5
ILM-EKF,GB,Deaths,0.169172770443443,2021-11-08,5
ILM-EKF,PL,Cases,0.260688321824247,2021-11-08,5
itwm-dSEIR,DE,Cases,0.167165920676521,2021-11-08,5
itwm-dSEIR,DE,Deaths,0.240983565284955,2021-11-08,5
ITWW-county_repro,DE,Cases,0.268840049981917,2021-11-08,5
ITWW-county_repro,PL,Cases,0.169375748735211,2021-11-08,5
